time,keypoints.0.0.0,keypoints.0.0.1,keypoints.0.1.0,keypoints.0.1.1,keypoints.0.2.0,keypoints.0.2.1,keypoints.0.3.0,keypoints.0.3.1,keypoints.0.4.0,keypoints.0.4.1,keypoints.0.5.0,keypoints.0.5.1,keypoints.0.6.0,keypoints.0.6.1,keypoints.0.7.0,keypoints.0.7.1,keypoints.0.8.0,keypoints.0.8.1,keypoints.0.9.0,keypoints.0.9.1,keypoints.0.10.0,keypoints.0.10.1,keypoints.0.11.0,keypoints.0.11.1,keypoints.0.12.0,keypoints.0.12.1,keypoints.0.13.0,keypoints.0.13.1,keypoints.0.14.0,keypoints.0.14.1,keypoints.0.15.0,keypoints.0.15.1,keypoints.0.16.0,keypoints.0.16.1,keypoints.1.0.0,keypoints.1.0.1,keypoints.1.1.0,keypoints.1.1.1,keypoints.1.2.0,keypoints.1.2.1,keypoints.1.3.0,keypoints.1.3.1,keypoints.1.4.0,keypoints.1.4.1,keypoints.1.5.0,keypoints.1.5.1,keypoints.1.6.0,keypoints.1.6.1,keypoints.1.7.0,keypoints.1.7.1,keypoints.1.8.0,keypoints.1.8.1,keypoints.1.9.0,keypoints.1.9.1,keypoints.1.10.0,keypoints.1.10.1,keypoints.1.11.0,keypoints.1.11.1,keypoints.1.12.0,keypoints.1.12.1,keypoints.1.13.0,keypoints.1.13.1,keypoints.1.14.0,keypoints.1.14.1,keypoints.1.15.0,keypoints.1.15.1,keypoints.1.16.0,keypoints.1.16.1,keypoints.2.0.0,keypoints.2.0.1,keypoints.2.1.0,keypoints.2.1.1,keypoints.2.2.0,keypoints.2.2.1,keypoints.2.3.0,keypoints.2.3.1,keypoints.2.4.0,keypoints.2.4.1,keypoints.2.5.0,keypoints.2.5.1,keypoints.2.6.0,keypoints.2.6.1,keypoints.2.7.0,keypoints.2.7.1,keypoints.2.8.0,keypoints.2.8.1,keypoints.2.9.0,keypoints.2.9.1,keypoints.2.10.0,keypoints.2.10.1,keypoints.2.11.0,keypoints.2.11.1,keypoints.2.12.0,keypoints.2.12.1,keypoints.2.13.0,keypoints.2.13.1,keypoints.2.14.0,keypoints.2.14.1,keypoints.2.15.0,keypoints.2.15.1,keypoints.2.16.0,keypoints.2.16.1
0.4,0.45526178871713036,0.23093996047973633,0.46189024390243905,0.21666666666666667,0.4398432475764577,0.21905415852864582,0,0,0.4182625747308498,0.23673419952392577,0.5058521177710557,0.3246011734008789,0.38063195856606086,0.32563327153523763,0.51451813302389,0.4584357261657715,0.36266764198861473,0.45824912389119465,0.5133336695229135,0.5649351755777995,0.35970606454988807,0.5760300954182943,0.47993366892744854,0.57041810353597,0.4061229984934737,0.5695659001668294,0,0,0.4029595444842083,0.7151575088500977,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.44,0.45526178871713036,0.23093996047973633,0.46189024390243905,0.21666666666666667,0.4398432475764577,0.21905415852864582,0,0,0.4182625747308498,0.23673419952392577,0.5058521177710557,0.3246011734008789,0.38063195856606086,0.32563327153523763,0.51451813302389,0.4584357261657715,0.36266764198861473,0.45824912389119465,0.5133336695229135,0.5649351755777995,0.35970606454988807,0.5760300954182943,0.47993366892744854,0.57041810353597,0.4061229984934737,0.5695659001668294,0,0,0.4029595444842083,0.7151575088500977,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.48,0.45526178871713036,0.23093996047973633,0.46189024390243905,0.21666666666666667,0.4398432475764577,0.21905415852864582,0,0,0.4182625747308498,0.23673419952392577,0.5058521177710557,0.3246011734008789,0.38063195856606086,0.32563327153523763,0.51451813302389,0.4584357261657715,0.36266764198861473,0.45824912389119465,0.5133336695229135,0.5649351755777995,0.35970606454988807,0.5760300954182943,0.47993366892744854,0.57041810353597,0.4061229984934737,0.5695659001668294,0,0,0.4029595444842083,0.7151575088500977,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.52,0.45526178871713036,0.23093996047973633,0.46189024390243905,0.21666666666666667,0.4398432475764577,0.21905415852864582,0,0,0.4182625747308498,0.23673419952392577,0.5058521177710557,0.3246011734008789,0.38063195856606086,0.32563327153523763,0.51451813302389,0.4584357261657715,0.36266764198861473,0.45824912389119465,0.5133336695229135,0.5649351755777995,0.35970606454988807,0.5760300954182943,0.47993366892744854,0.57041810353597,0.4061229984934737,0.5695659001668294,0,0,0.4029595444842083,0.7151575088500977,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.56,0.45526178871713036,0.23093996047973633,0.46189024390243905,0.21666666666666667,0.4398432475764577,0.21905415852864582,0,0,0.4182625747308498,0.23673419952392577,0.5058521177710557,0.3246011734008789,0.38063195856606086,0.32563327153523763,0.51451813302389,0.4584357261657715,0.36266764198861473,0.45824912389119465,0.5133336695229135,0.5649351755777995,0.35970606454988807,0.5760300954182943,0.47993366892744854,0.57041810353597,0.4061229984934737,0.5695659001668294,0,0,0.4029595444842083,0.7151575088500977,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6,0.45526178871713036,0.23093996047973633,0.46189024390243905,0.21666666666666667,0.4398432475764577,0.21905415852864582,0,0,0.4182625747308498,0.23673419952392577,0.5058521177710557,0.3246011734008789,0.38063195856606086,0.32563327153523763,0.51451813302389,0.4584357261657715,0.36266764198861473,0.45824912389119465,0.5133336695229135,0.5649351755777995,0.35970606454988807,0.5760300954182943,0.47993366892744854,0.57041810353597,0.4061229984934737,0.5695659001668294,0,0,0.4029595444842083,0.7151575088500977,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.64,0.45526178871713036,0.23093996047973633,0.46189024390243905,0.21666666666666667,0.4398432475764577,0.21905415852864582,0,0,0.4182625747308498,0.23673419952392577,0.5058521177710557,0.3246011734008789,0.38063195856606086,0.32563327153523763,0.51451813302389,0.4584357261657715,0.36266764198861473,0.45824912389119465,0.5133336695229135,0.5649351755777995,0.35970606454988807,0.5760300954182943,0.47993366892744854,0.57041810353597,0.4061229984934737,0.5695659001668294,0,0,0.4029595444842083,0.7151575088500977,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.68,0.45526178871713036,0.23093996047973633,0.46189024390243905,0.21666666666666667,0.4398432475764577,0.21905415852864582,0,0,0.4182625747308498,0.23673419952392577,0.5058521177710557,0.3246011734008789,0.38063195856606086,0.32563327153523763,0.51451813302389,0.4584357261657715,0.36266764198861473,0.45824912389119465,0.5133336695229135,0.5649351755777995,0.35970606454988807,0.5760300954182943,0.47993366892744854,0.57041810353597,0.4061229984934737,0.5695659001668294,0,0,0.4029595444842083,0.7151575088500977,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.72,0.45526178871713036,0.23093996047973633,0.46189024390243905,0.21666666666666667,0.4398432475764577,0.21905415852864582,0,0,0.4182625747308498,0.23673419952392577,0.5058521177710557,0.3246011734008789,0.38063195856606086,0.32563327153523763,0.51451813302389,0.4584357261657715,0.36266764198861473,0.45824912389119465,0.5133336695229135,0.5649351755777995,0.35970606454988807,0.5760300954182943,0.47993366892744854,0.57041810353597,0.4061229984934737,0.5695659001668294,0,0,0.4029595444842083,0.7151575088500977,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76,0.4548451028219083,0.2306172211964925,0.46189024390243905,0.21666666666666667,0.43959017497737235,0.2187605063120524,0,0,0.4181802330947504,0.23681459426879883,0.505791268697599,0.32537501653035483,0.3804033093336152,0.3254416465759277,0.5144844985589748,0.46028995513916016,0.35920482728539443,0.4596881866455078,0.5140467387873952,0.5638039906819662,0.359366370410454,0.5707135518391927,0.48147010803222656,0.5667039235432942,0.4046338709389291,0.5698612213134766,0,0,0.4020429006436976,0.7163461685180664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4478537396686833,0.7420626958211263,0,0,0.4329268292682927,0.9020833333333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8,0.45462361777701027,0.23125766118367513,0.46189024390243905,0.21666666666666667,0.4392634135920827,0.21914010047912597,0,0,0.4179004110941073,0.2361177603403727,0.5060505750702649,0.32346668243408205,0.3796935430387171,0.325308354695638,0.5135860443115234,0.4610356330871582,0.35872133766732567,0.4649187723795573,0.5151157844357375,0.5622484842936198,0.3608648021046708,0.577495002746582,0.479400634765625,0.5613356272379557,0.40669869213569454,0.5669429779052735,0,0,0.4017217682629097,0.7222876230875651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44977667273544686,0.7425996780395507,0,0,0.4329268292682927,0.9041666666666667,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84,0.4534747891309785,0.23001488049825033,0.4615781365371332,0.21579297383626303,0.4390440219786109,0.2179239273071289,0.47345742946717795,0.22613619168599447,0.4188230095840082,0.23638065656026205,0.5059816313952934,0.3226120948791504,0.3826219512195122,0.3229166666666667,0.5134402949635576,0.4610421180725098,0.35861931777581935,0.4566442807515462,0.5161849696461748,0.5639916102091471,0.36041420262034346,0.5780845006306966,0.4787473911192359,0.5610156377156575,0.4033073332251572,0.5658044179280599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4527439024390244,0.73125,0.40052586067013624,0.7275376001993815,0.43666741906142814,0.9139762242635091,0.3865152219446694,0.9110036214192708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.88,0.4520939152415206,0.22870341936747232,0.4601098037347561,0.2150631268819173,0.4385264792093417,0.21741161346435547,0.4720882322730088,0.22603039741516112,0.41833021582626717,0.2367617130279541,0.5058908229920922,0.3241920789082845,0.3795731707317073,0.3229166666666667,0.5143619165187929,0.4590307235717773,0.3571522642926472,0.45580358505249025,0.5173956243003287,0.5615150451660156,0,0,0.4807708554151582,0.5610710144042969,0.4042062526795922,0.5823574066162109,0,0,0.40336794969512196,0.7348725001017252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45006240286478183,0.7464361826578776,0,0,0.4298780487804878,0.9125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35823170731707316,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0
0.92,0.4512227221233089,0.228554105758667,0.45958132860137196,0.21504340171813965,0.4373528085103849,0.21759047508239746,0.4705790542974705,0.22683838208516438,0.4176829268292683,0.23541666666666666,0.5059560915318931,0.32429577509562174,0.37715635067079123,0.32497196197509765,0.5143848047023867,0.4580581982930501,0.3561090143715463,0.4594845453898112,0.518688992756169,0.5621302286783855,0.3555055478724038,0.5702509562174479,0.4711016213021627,0.5706600824991862,0.401162449906512,0.5723630905151367,0.45855540764041064,0.7347785949707031,0.40308463864210176,0.7401550928751628,0.43394726078684737,0.9154666900634766,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96,0.44936454586866426,0.2284079869588216,0.45813267405440167,0.21431434949239095,0.43536409517613855,0.21705435117085775,0.46910258037288016,0.22608248392740884,0.41615853658536583,0.23333333333333334,0.5066262221917873,0.32445112864176434,0.37274118749106805,0.32673956553141276,0.5174855488102611,0.4530308723449707,0.35500935810368234,0.46805197397867837,0.5200786590576172,0.5604769388834635,0.3548043646463534,0.5800204594930013,0.48661511118819073,0.5774459838867188,0.40376132872046494,0.591571044921875,0,0,0.3996468055539015,0.7379831314086914,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.4487209785275343,0.2283300717671712,0.4573170731707317,0.21458333333333332,0.4344559181027296,0.21692973772684734,0.46892556911561545,0.22543702125549317,0.4161148536496046,0.23257880210876464,0.5049433824492664,0.32524938583374025,0.37155228126339795,0.3256683667500814,0.5169313942513815,0.4490182558695475,0.35377755979212316,0.45792118708292645,0.5211986913913633,0.5628007888793946,0.3531108251432093,0.5761815388997396,0.47836382796124716,0.5663697560628255,0.40376049134789443,0.5900469462076823,0.4616735039687738,0.7402964274088542,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.04,0.4462659882336128,0.2270424207051595,0.455234574108589,0.21323397954305012,0.43246548350264385,0.21618358294169107,0.4680633544921875,0.22420050303141276,0.4146341463414634,0.23125,0.5021205064727039,0.32365220387776694,0.37488023246206886,0.3254421234130859,0.5149040222167969,0.4598938306172689,0.35371512901492236,0.4620574951171875,0.5204448699951172,0.5680310567220052,0.3512836316736733,0.5836744944254557,0.48170438626917395,0.5649313608805339,0.39733063302389005,0.5746439615885417,0.47111232106278583,0.7283154805501302,0.3917722469422875,0.7165537516276042,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08,0.44494596341761145,0.2275304635365804,0.45448549782357567,0.21364232699076335,0.4315023654844703,0.216470734278361,0.46718513674852324,0.22671543757120768,0.4146341463414634,0.23333333333333334,0.5027342540461842,0.3233217557271322,0.37436971431825217,0.3242800712585449,0.5155462869783727,0.4620322863260905,0.35332395972275155,0.4645255406697591,0.5204963218875047,0.5647835413614909,0.35114297634217795,0.5818960825602214,0.4829710983648533,0.5603589375813802,0.3958551360339653,0.5749610900878906,0,0,0.3881913859669755,0.7231728871663411,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.12,0.43996224752286583,0.2279825210571289,0.4496951219512195,0.21458333333333332,0.4265010647657441,0.21621114412943523,0.4644627454804211,0.22652481396993002,0.4101897449028201,0.23224339485168458,0.5030669235601658,0.3260998090108236,0.37171919752911825,0.32720940907796225,0.5148596879912586,0.45841534932454425,0.35163600270341083,0.47022666931152346,0.5195930760081221,0.5644207000732422,0,0,0.4821209791229992,0.5694868723551433,0.3969162266428878,0.5781250635782877,0.4659977424435499,0.7348188400268555,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.16,0.43900010643935783,0.22818493843078613,0.4490775131597752,0.2135222593943278,0.4253048780487805,0.21666666666666667,0.4636913857808927,0.22438705762227376,0.4097350050763386,0.23154616355895996,0.5031479160960127,0.32624152501424153,0.3702571217606707,0.3274351755777995,0.5185998125774104,0.4522138277689616,0.3512996813146079,0.46810035705566405,0.5194383481653725,0.5671013514200847,0.3457130571691001,0.5806523005167643,0.4817406724138958,0.558790906270345,0.39249457382574315,0.5822353998819987,0.46825962531857374,0.7085714975992838,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2,0.43573914504632716,0.22688414255777994,0.44583855605706935,0.21286946932474773,0.4222560975609756,0.21666666666666667,0.46007775097358516,0.2250950813293457,0.40689198563738566,0.23405324618021647,0.501127987373166,0.32252432505289713,0.3690609815644055,0.32869040171305336,0.5135326385498047,0.4602914492289225,0.3505168542629335,0.47096602121988934,0.5180722678579935,0.5679872512817383,0.34059822268602324,0.576136589050293,0.479115928091654,0.5735507329305013,0.3870751450701458,0.5646368026733398,0,0,0.3823716698623285,0.6756608327229817,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24,0.4344632683730707,0.22716137568155925,0.4438623102699838,0.21225012143452962,0.4213441523109994,0.2162283738454183,0.4591795293296256,0.2220581849416097,0.40616858877786777,0.23519388834635416,0.49691056042182735,0.3238361358642578,0.3673780487804878,0.32708333333333334,0.5146785829125381,0.4608565012613932,0.3492627027558117,0.46804574330647786,0.5172845793933403,0.5697518030802409,0.34205176190632147,0.5810174942016602,0.47884275855087655,0.5738989512125651,0.3834141987126048,0.5741582234700521,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.28,0.4307198873380335,0.227280060450236,0.4405487804878049,0.2125,0.41747176937940644,0.2164492130279541,0.45719360723728086,0.22287411689758302,0.40257258531523915,0.23235297203063965,0.49742191593821455,0.32233734130859376,0.3647598173560166,0.3300222078959147,0.5119940129722037,0.46223646799723306,0.3434633859773962,0.45998481114705403,0.5155246083329363,0.5722387313842774,0.34274382707549306,0.5813692728678386,0.4745858355266292,0.5720599492390951,0.38670318882639815,0.5629828770955404,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.32,0.4276857143495141,0.22872985204060872,0.4375,0.2125,0.414831487143912,0.21707720756530763,0.45495382169397863,0.22394378980000815,0.4000827975389434,0.23203614552815754,0.49211306688262196,0.32725003560384114,0.3630370163336033,0.3311965306599935,0.5107423735827934,0.4714565594991048,0.34333136023544686,0.4662049929300944,0.5143180940209365,0.5757780075073242,0.34131899112608377,0.5870395024617513,0.46783335615948934,0.5824347813924153,0.3803479031818669,0.5802972157796223,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36,0.4234871282810118,0.22804441452026367,0.43418772627667684,0.21271486282348634,0.4100609756097561,0.21666666666666667,0.450013370048709,0.22383378346761068,0.3954284016678973,0.23273833592732748,0.49062952181188074,0.32541128794352214,0.35996018386468653,0.3330012957255046,0.5088382348781679,0.4728494962056478,0.3435531709252334,0.4702975908915202,0,0,0.33535136246099706,0.5853989919026693,0.4631432789128001,0.5856320063273112,0.3813119283536585,0.5898663838704427,0.457612758729516,0.7384244918823242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5137195121951219,0.5729166666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
