time,bboxes.0.0,bboxes.0.1,bboxes.0.2,bboxes.0.3,bboxes.1.0,bboxes.1.1,bboxes.1.2,bboxes.1.3,bboxes.2.0,bboxes.2.1,bboxes.2.2,bboxes.2.3,bboxes.3.0,bboxes.3.1,bboxes.3.2,bboxes.3.3,bboxes.4.0,bboxes.4.1,bboxes.4.2,bboxes.4.3,bboxes.5.0,bboxes.5.1,bboxes.5.2,bboxes.5.3,bboxes.6.0,bboxes.6.1,bboxes.6.2,bboxes.6.3,bboxes.7.0,bboxes.7.1,bboxes.7.2,bboxes.7.3,bboxes.8.0,bboxes.8.1,bboxes.8.2,bboxes.8.3,bboxes.9.0,bboxes.9.1,bboxes.9.2,bboxes.9.3,bboxes.10.0,bboxes.10.1,bboxes.10.2,bboxes.10.3,bboxes.11.0,bboxes.11.1,bboxes.11.2,bboxes.11.3,bboxes.12.0,bboxes.12.1,bboxes.12.2,bboxes.12.3,bboxes.13.0,bboxes.13.1,bboxes.13.2,bboxes.13.3,bboxes.14.0,bboxes.14.1,bboxes.14.2,bboxes.14.3,bboxes.15.0,bboxes.15.1,bboxes.15.2,bboxes.15.3,classes.0,classes.1,classes.2,classes.3,classes.4,classes.5,classes.6,classes.7,classes.8,classes.9,classes.10,classes.11,classes.12,classes.13,classes.14,classes.15,scores.0,scores.1,scores.2,scores.3,scores.4,scores.5,scores.6,scores.7,scores.8,scores.9,scores.10,scores.11,scores.12,scores.13,scores.14,scores.15,bboxes.16.0,bboxes.16.1,bboxes.16.2,bboxes.16.3,bboxes.17.0,bboxes.17.1,bboxes.17.2,bboxes.17.3,classes.16,classes.17,scores.16,scores.17,bboxes.18.0,bboxes.18.1,bboxes.18.2,bboxes.18.3,classes.18,scores.18
1.1666666666666667,0.7940753102302551,0.34745994210243225,0.873845636844635,0.5988420248031616,0.46012115478515625,0.06368926167488098,0.5025975704193115,0.2711583971977234,0.41598522663116455,0.13446129858493805,0.4606166481971741,0.4014888405799866,0.8844250440597534,0.512032151222229,0.9650612473487854,0.8152589201927185,0.35600486397743225,0.4026198387145996,0.42472949624061584,0.6385030150413513,0.47430434823036194,0.3935682475566864,0.5413663387298584,0.573939859867096,0.25402605533599854,0.20136260986328125,0.2954617142677307,0.41413313150405884,0.10601598769426346,0.1547214239835739,0.156010240316391,0.30836886167526245,0.15749810636043549,0.27709636092185974,0.20651839673519135,0.49278169870376587,0.11363009363412857,0.2823876142501831,0.17489908635616302,0.5209417939186096,0.5337916612625122,0.21514230966567993,0.5979025363922119,0.44861242175102234,0.4990884065628052,0.5367873907089233,0.5952194333076477,0.817909836769104,0.041703756898641586,0.2814709544181824,0.10203118622303009,0.5252376198768616,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,person,person,,,,0.9985601305961609,0.9999455213546753,0.9980227947235107,0.9993458390235901,0.9973708391189575,0.9996994733810425,0.9998773336410522,0.9998006224632263,0.9996529817581177,0.999337375164032,0.9985945820808411,0.9997535347938538,0.9986597299575806,,,,,,,,,,,,,,,,,,,,,
1.2,0.8936086893081665,0.5311418771743774,0.9682546854019165,0.8106403350830078,0.41782113909721375,0.13265325129032135,0.46290844678878784,0.4016261398792267,0.46178677678108215,0.06450171768665314,0.5035444498062134,0.2729921042919159,0.805503785610199,0.35005897283554077,0.8809781670570374,0.60041344165802,0.2567528486251831,0.203509122133255,0.29982030391693115,0.41165339946746826,0.4759349226951599,0.39799806475639343,0.5392849445343018,0.5964658856391907,0.35121414065361023,0.40277907252311707,0.41925495862960815,0.636592447757721,0.15280121564865112,0.2712489366531372,0.2006414234638214,0.4956439137458801,0.042481329292058945,0.2822200059890747,0.10126003623008728,0.5240777730941772,0.10655053704977036,0.2832528352737427,0.16405606269836426,0.5190662145614624,0.10559391975402832,0.15796290338039398,0.15134330093860626,0.30627408623695374,0.5358534455299377,0.21934328973293304,0.5984019637107849,0.4444889426231384,,,,,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,person,,,,,0.9996380805969238,0.9988499879837036,0.9999450445175171,0.9951007962226868,0.9997922778129578,0.9991785883903503,0.9916970729827881,0.9992089867591858,0.9980073571205139,0.9979159235954285,0.9999415874481201,0.9988195300102234,,,,,,,,,,,,,,,,,,,,,,
1.2333333333333334,0.8936086893081665,0.5311418771743774,0.9682546854019165,0.8106403350830078,0.41782113909721375,0.13265325129032135,0.46290844678878784,0.4016261398792267,0.46178677678108215,0.06450171768665314,0.5035444498062134,0.2729921042919159,0.805503785610199,0.35005897283554077,0.8809781670570374,0.60041344165802,0.2567528486251831,0.203509122133255,0.29982030391693115,0.41165339946746826,0.4759349226951599,0.39799806475639343,0.5392849445343018,0.5964658856391907,0.35121414065361023,0.40277907252311707,0.41925495862960815,0.636592447757721,0.15280121564865112,0.2712489366531372,0.2006414234638214,0.4956439137458801,0.042481329292058945,0.2822200059890747,0.10126003623008728,0.5240777730941772,0.10655053704977036,0.2832528352737427,0.16405606269836426,0.5190662145614624,0.10559391975402832,0.15796290338039398,0.15134330093860626,0.30627408623695374,0.5358534455299377,0.21934328973293304,0.5984019637107849,0.4444889426231384,,,,,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,person,,,,,0.9996380805969238,0.9988499879837036,0.9999450445175171,0.9951007962226868,0.9997922778129578,0.9991785883903503,0.9916970729827881,0.9992089867591858,0.9980073571205139,0.9979159235954285,0.9999415874481201,0.9988195300102234,,,,,,,,,,,,,,,,,,,,,,
1.2666666666666666,0.8947120308876038,0.5350188612937927,0.9727901816368103,0.8130916953086853,0.42137956619262695,0.13588233292102814,0.4669601619243622,0.3975328207015991,0.8133125901222229,0.35637301206588745,0.8820151090621948,0.5963147282600403,0.4627625048160553,0.0647950991988182,0.5044913291931152,0.27380114793777466,0.25925368070602417,0.1982378363609314,0.30792754888534546,0.4172807037830353,0.34576794505119324,0.3986881375312805,0.41650259494781494,0.6386029124259949,0.14700911939144135,0.2776181995868683,0.19498619437217712,0.509924590587616,0.10169659554958344,0.2821088433265686,0.15746349096298218,0.5145528316497803,0.4759198725223541,0.4004914164543152,0.5385648012161255,0.5942454934120178,0.10035546123981476,0.1598612368106842,0.14882290363311768,0.28908735513687134,0.04336563125252724,0.26767006516456604,0.1015315055847168,0.532311737537384,0.5092540383338928,0.13929739594459534,0.5514792203903198,0.36493033170700073,0.5043700337409973,0.5379797220230103,0.5955832004547119,0.846051812171936,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,person,person,,,,0.9998306035995483,0.9993847608566284,0.9995410442352295,0.9999326467514038,0.9995156526565552,0.9968456625938416,0.9994930028915405,0.9985681772232056,0.9995089769363403,0.999954342842102,0.9977210164070129,0.9997721314430237,0.9992890357971191,,,,,,,,,,,,,,,,,,,,,
1.3,0.8947120308876038,0.5350188612937927,0.9727901816368103,0.8130916953086853,0.42137956619262695,0.13588233292102814,0.4669601619243622,0.3975328207015991,0.8133125901222229,0.35637301206588745,0.8820151090621948,0.5963147282600403,0.4627625048160553,0.0647950991988182,0.5044913291931152,0.27380114793777466,0.25925368070602417,0.1982378363609314,0.30792754888534546,0.4172807037830353,0.34576794505119324,0.3986881375312805,0.41650259494781494,0.6386029124259949,0.14700911939144135,0.2776181995868683,0.19498619437217712,0.509924590587616,0.10169659554958344,0.2821088433265686,0.15746349096298218,0.5145528316497803,0.4759198725223541,0.4004914164543152,0.5385648012161255,0.5942454934120178,0.10035546123981476,0.1598612368106842,0.14882290363311768,0.28908735513687134,0.04336563125252724,0.26767006516456604,0.1015315055847168,0.532311737537384,0.5092540383338928,0.13929739594459534,0.5514792203903198,0.36493033170700073,0.5043700337409973,0.5379797220230103,0.5955832004547119,0.846051812171936,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,person,person,,,,0.9998306035995483,0.9993847608566284,0.9995410442352295,0.9999326467514038,0.9995156526565552,0.9968456625938416,0.9994930028915405,0.9985681772232056,0.9995089769363403,0.999954342842102,0.9977210164070129,0.9997721314430237,0.9992890357971191,,,,,,,,,,,,,,,,,,,,,
1.3333333333333333,0.8954217433929443,0.5446736812591553,0.9739118218421936,0.8148449659347534,0.42161938548088074,0.13473740220069885,0.469847172498703,0.39597269892692566,0.8199313879013062,0.36681005358695984,0.8928626775741577,0.5900900363922119,0.4634324908256531,0.06646934896707535,0.5058951377868652,0.27426639199256897,0.26151272654533386,0.19852930307388306,0.31484082341194153,0.4194098711013794,0.34421995282173157,0.39891690015792847,0.41475626826286316,0.636870801448822,0.47488898038864136,0.39604392647743225,0.5399183630943298,0.5695831775665283,0.510941743850708,0.13844949007034302,0.5519853830337524,0.3638509511947632,0.5051175355911255,0.53965824842453,0.5976308584213257,0.8399909734725952,0.09516726434230804,0.2803284227848053,0.15300507843494415,0.5206173062324524,0.13876080513000488,0.2578018009662628,0.19093306362628937,0.4917463958263397,,,,,,,,,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,,,,,,0.9998034834861755,0.9994034767150879,0.999222993850708,0.9999164342880249,0.999657154083252,0.9970871806144714,0.9995753169059753,0.9997760653495789,0.9997864365577698,0.9978761672973633,0.9975342750549316,,,,,,,,,,,,,,,,,,,,,,,
1.3666666666666667,0.8954217433929443,0.5446736812591553,0.9739118218421936,0.8148449659347534,0.42161938548088074,0.13473740220069885,0.469847172498703,0.39597269892692566,0.8199313879013062,0.36681005358695984,0.8928626775741577,0.5900900363922119,0.4634324908256531,0.06646934896707535,0.5058951377868652,0.27426639199256897,0.26151272654533386,0.19852930307388306,0.31484082341194153,0.4194098711013794,0.34421995282173157,0.39891690015792847,0.41475626826286316,0.636870801448822,0.47488898038864136,0.39604392647743225,0.5399183630943298,0.5695831775665283,0.510941743850708,0.13844949007034302,0.5519853830337524,0.3638509511947632,0.5051175355911255,0.53965824842453,0.5976308584213257,0.8399909734725952,0.09516726434230804,0.2803284227848053,0.15300507843494415,0.5206173062324524,0.13876080513000488,0.2578018009662628,0.19093306362628937,0.4917463958263397,,,,,,,,,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,,,,,,0.9998034834861755,0.9994034767150879,0.999222993850708,0.9999164342880249,0.999657154083252,0.9970871806144714,0.9995753169059753,0.9997760653495789,0.9997864365577698,0.9978761672973633,0.9975342750549316,,,,,,,,,,,,,,,,,,,,,,,
1.4,0.9014772176742554,0.5529614090919495,0.9745801091194153,0.8348301649093628,0.8278964757919312,0.3711099326610565,0.898123025894165,0.5906602740287781,0.4245033860206604,0.13694804906845093,0.47103357315063477,0.3954666554927826,0.4644020199775696,0.06875185668468475,0.506571888923645,0.26976191997528076,0.2665235698223114,0.20243914425373077,0.3187888562679291,0.41591179370880127,0.7172588109970093,0.22472620010375977,0.7737722992897034,0.4701520502567291,0.3447670340538025,0.4004616439342499,0.41061127185821533,0.5640171766281128,0.510134756565094,0.5403565764427185,0.6008522510528564,0.8187954425811768,0.47377780079841614,0.40352678298950195,0.5394769906997681,0.5627750158309937,0.6383343935012817,0.2067134976387024,0.6987413763999939,0.4492679238319397,0.6662013530731201,0.5141186714172363,0.7332757711410522,0.696056604385376,0.5120168924331665,0.1422484666109085,0.5519455671310425,0.3591287434101105,0.6053519248962402,0.03810127079486847,0.6555745601654053,0.20903421938419342,0.1334422379732132,0.2515544295310974,0.1887151449918747,0.502985417842865,0.5372065901756287,0.21742846071720123,0.5986470580101013,0.4533303380012512,0.6477305889129639,0.06554160267114639,0.7084680795669556,0.21242459118366241,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,0.9997578263282776,0.9993390440940857,0.9993513226509094,0.9999138116836548,0.9994645714759827,0.9916934370994568,0.9996682405471802,0.9996750354766846,0.9995294809341431,0.9778472185134888,0.997262716293335,0.9997966885566711,0.9996589422225952,0.9988366961479187,0.9982572197914124,0.9982374906539917,,,,,,,,,,,,,,,,,,
1.4333333333333333,0.9014772176742554,0.5529614090919495,0.9745801091194153,0.8348301649093628,0.8278964757919312,0.3711099326610565,0.898123025894165,0.5906602740287781,0.4245033860206604,0.13694804906845093,0.47103357315063477,0.3954666554927826,0.4644020199775696,0.06875185668468475,0.506571888923645,0.26976191997528076,0.2665235698223114,0.20243914425373077,0.3187888562679291,0.41591179370880127,0.7172588109970093,0.22472620010375977,0.7737722992897034,0.4701520502567291,0.3447670340538025,0.4004616439342499,0.41061127185821533,0.5640171766281128,0.510134756565094,0.5403565764427185,0.6008522510528564,0.8187954425811768,0.47377780079841614,0.40352678298950195,0.5394769906997681,0.5627750158309937,0.6383343935012817,0.2067134976387024,0.6987413763999939,0.4492679238319397,0.6662013530731201,0.5141186714172363,0.7332757711410522,0.696056604385376,0.5120168924331665,0.1422484666109085,0.5519455671310425,0.3591287434101105,0.6053519248962402,0.03810127079486847,0.6555745601654053,0.20903421938419342,0.1334422379732132,0.2515544295310974,0.1887151449918747,0.502985417842865,0.5372065901756287,0.21742846071720123,0.5986470580101013,0.4533303380012512,0.6477305889129639,0.06554160267114639,0.7084680795669556,0.21242459118366241,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,person,0.9997578263282776,0.9993390440940857,0.9993513226509094,0.9999138116836548,0.9994645714759827,0.9916934370994568,0.9996682405471802,0.9996750354766846,0.9995294809341431,0.9778472185134888,0.997262716293335,0.9997966885566711,0.9996589422225952,0.9988366961479187,0.9982572197914124,0.9982374906539917,,,,,,,,,,,,,,,,,,
1.5,0.8366451263427734,0.3730062246322632,0.9015880227088928,0.5947548747062683,0.4289321303367615,0.1427982896566391,0.4748372733592987,0.39103075861930847,0.9044263362884521,0.5826758742332458,0.9811245203018188,0.8691322803497314,0.4642041325569153,0.06825584918260574,0.5058704614639282,0.26950663328170776,0.2740747630596161,0.21345654129981995,0.32256001234054565,0.42076051235198975,0.3401859700679779,0.4118712842464447,0.40572211146354675,0.5865892171859741,0.641360342502594,0.20710428059101105,0.6941589713096619,0.4488789737224579,0.7178579568862915,0.24804815649986267,0.7735595703125,0.470941424369812,0.6465935111045837,0.06780273467302322,0.7040717601776123,0.21143051981925964,0.5498994588851929,0.22930948436260223,0.6112851500511169,0.48306161165237427,0.4621773362159729,0.4075259566307068,0.5228639245033264,0.6313871741294861,0.6719648838043213,0.5020085573196411,0.7349439263343811,0.7024428844451904,0.04284171760082245,0.2813197374343872,0.09908612817525864,0.529147207736969,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,person,person,,,,0.9997166991233826,0.9996296167373657,0.9996638298034668,0.9998781681060791,0.9998793601989746,0.9992879033088684,0.9988162517547607,0.9952799081802368,0.9998077750205994,0.9975898265838623,0.9992311000823975,0.9943453073501587,0.9990990161895752,,,,,,,,,,,,,,,,,,,,,
1.5333333333333334,0.8366451263427734,0.3730062246322632,0.9015880227088928,0.5947548747062683,0.4289321303367615,0.1427982896566391,0.4748372733592987,0.39103075861930847,0.9044263362884521,0.5826758742332458,0.9811245203018188,0.8691322803497314,0.4642041325569153,0.06825584918260574,0.5058704614639282,0.26950663328170776,0.2740747630596161,0.21345654129981995,0.32256001234054565,0.42076051235198975,0.3401859700679779,0.4118712842464447,0.40572211146354675,0.5865892171859741,0.641360342502594,0.20710428059101105,0.6941589713096619,0.4488789737224579,0.7178579568862915,0.24804815649986267,0.7735595703125,0.470941424369812,0.6465935111045837,0.06780273467302322,0.7040717601776123,0.21143051981925964,0.5498994588851929,0.22930948436260223,0.6112851500511169,0.48306161165237427,0.4621773362159729,0.4075259566307068,0.5228639245033264,0.6313871741294861,0.6719648838043213,0.5020085573196411,0.7349439263343811,0.7024428844451904,0.04284171760082245,0.2813197374343872,0.09908612817525864,0.529147207736969,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,person,person,,,,0.9997166991233826,0.9996296167373657,0.9996638298034668,0.9998781681060791,0.9998793601989746,0.9992879033088684,0.9988162517547607,0.9952799081802368,0.9998077750205994,0.9975898265838623,0.9992311000823975,0.9943453073501587,0.9990990161895752,,,,,,,,,,,,,,,,,,,,,
1.5666666666666667,0.9083757996559143,0.5876802802085876,0.9834871292114258,0.8864070177078247,0.4280121624469757,0.143696591258049,0.4793303906917572,0.38997700810432434,0.2786676287651062,0.2006775587797165,0.32480156421661377,0.416446715593338,0.4652761220932007,0.06549768894910812,0.5052797794342041,0.2669897675514221,0.8381429314613342,0.38250601291656494,0.9090464115142822,0.6007938385009766,0.33502310514450073,0.3962506651878357,0.4087613523006439,0.5670884847640991,0.5535622835159302,0.23869797587394714,0.6104545593261719,0.48544153571128845,0.641631007194519,0.20534318685531616,0.6930428147315979,0.45032137632369995,0.6422697901725769,0.06904574483633041,0.7008609175682068,0.21327990293502808,0.67392897605896,0.49624189734458923,0.743829071521759,0.7027065753936768,0.4622150957584381,0.40530380606651306,0.519964337348938,0.5608089566230774,,,,,,,,,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,,,,,,0.9998691082000732,0.9995706677436829,0.9999172687530518,0.9999039173126221,0.9963456988334656,0.9998034834861755,0.9986355900764465,0.9979133009910583,0.9996358156204224,0.9957365989685059,0.9996770620346069,,,,,,,,,,,,,,,,,,,,,,,
1.6,0.9083757996559143,0.5876802802085876,0.9834871292114258,0.8864070177078247,0.4280121624469757,0.143696591258049,0.4793303906917572,0.38997700810432434,0.2786676287651062,0.2006775587797165,0.32480156421661377,0.416446715593338,0.4652761220932007,0.06549768894910812,0.5052797794342041,0.2669897675514221,0.8381429314613342,0.38250601291656494,0.9090464115142822,0.6007938385009766,0.33502310514450073,0.3962506651878357,0.4087613523006439,0.5670884847640991,0.5535622835159302,0.23869797587394714,0.6104545593261719,0.48544153571128845,0.641631007194519,0.20534318685531616,0.6930428147315979,0.45032137632369995,0.6422697901725769,0.06904574483633041,0.7008609175682068,0.21327990293502808,0.67392897605896,0.49624189734458923,0.743829071521759,0.7027065753936768,0.4622150957584381,0.40530380606651306,0.519964337348938,0.5608089566230774,,,,,,,,,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,,,,,,0.9998691082000732,0.9995706677436829,0.9999172687530518,0.9999039173126221,0.9963456988334656,0.9998034834861755,0.9986355900764465,0.9979133009910583,0.9996358156204224,0.9957365989685059,0.9996770620346069,,,,,,,,,,,,,,,,,,,,,,,
1.6333333333333333,0.913195013999939,0.6011500954627991,0.9866491556167603,0.8935778737068176,0.8338195085525513,0.3888213038444519,0.9213204979896545,0.6056652069091797,0.2840016484260559,0.20749537646770477,0.32820066809654236,0.4126572012901306,0.4280462861061096,0.1483062356710434,0.48224613070487976,0.38728079199790955,0.5537974834442139,0.2336498200893402,0.6118509769439697,0.4893597960472107,0.3312780559062958,0.3941000699996948,0.4060443043708801,0.5622518062591553,0.4612184762954712,0.40737518668174744,0.5183335542678833,0.5626340508460999,0.4652216136455536,0.06742259114980698,0.5050049424171448,0.26742663979530334,0.6399962306022644,0.06792329996824265,0.6963406205177307,0.21833015978336334,0.6436374187469482,0.21364925801753998,0.6923649311065674,0.4454037547111511,0.6780237555503845,0.49201086163520813,0.7482830286026001,0.6995540857315063,,,,,,,,,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,,,,,,0.9998774528503418,0.9951545000076294,0.9999350309371948,0.999484658241272,0.9994230270385742,0.9997957348823547,0.9998062252998352,0.9999183416366577,0.9996392726898193,0.9987872242927551,0.9936151504516602,,,,,,,,,,,,,,,,,,,,,,,
1.6666666666666667,0.913195013999939,0.6011500954627991,0.9866491556167603,0.8935778737068176,0.8338195085525513,0.3888213038444519,0.9213204979896545,0.6056652069091797,0.2840016484260559,0.20749537646770477,0.32820066809654236,0.4126572012901306,0.4280462861061096,0.1483062356710434,0.48224613070487976,0.38728079199790955,0.5537974834442139,0.2336498200893402,0.6118509769439697,0.4893597960472107,0.3312780559062958,0.3941000699996948,0.4060443043708801,0.5622518062591553,0.4612184762954712,0.40737518668174744,0.5183335542678833,0.5626340508460999,0.4652216136455536,0.06742259114980698,0.5050049424171448,0.26742663979530334,0.6399962306022644,0.06792329996824265,0.6963406205177307,0.21833015978336334,0.6436374187469482,0.21364925801753998,0.6923649311065674,0.4454037547111511,0.6780237555503845,0.49201086163520813,0.7482830286026001,0.6995540857315063,,,,,,,,,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,,,,,,0.9998774528503418,0.9951545000076294,0.9999350309371948,0.999484658241272,0.9994230270385742,0.9997957348823547,0.9998062252998352,0.9999183416366577,0.9996392726898193,0.9987872242927551,0.9936151504516602,,,,,,,,,,,,,,,,,,,,,,,
1.7,0.9163472652435303,0.6110771894454956,0.9912284016609192,0.895645797252655,0.8376124501228333,0.39694979786872864,0.9260188341140747,0.5990738868713379,0.2839955687522888,0.21190060675144196,0.3328949213027954,0.4161020815372467,0.4290703237056732,0.15054820477962494,0.48159581422805786,0.387011855840683,0.5565860271453857,0.2375756800174713,0.6139422059059143,0.4863983988761902,0.4584282338619232,0.41104286909103394,0.5174182653427124,0.587852418422699,0.5228568315505981,0.5340193510055542,0.6053145527839661,0.8817423582077026,0.5207409262657166,0.212961807847023,0.5691770315170288,0.4386540651321411,0.4650765657424927,0.06881587952375412,0.5051403641700745,0.2685593366622925,0.3304893672466278,0.39850133657455444,0.40323781967163086,0.5999729037284851,0.6419359445571899,0.2081335484981537,0.6910196542739868,0.4497379958629608,0.7474616765975952,0.3808996379375458,0.8053187131881714,0.5641567707061768,,,,,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,person,,,,,0.9998514652252197,0.9967824220657349,0.9998611211776733,0.9998350143432617,0.9994161128997803,0.99965500831604,0.9995442032814026,0.9990704655647278,0.9998699426651001,0.99943608045578,0.9991071820259094,0.9957428574562073,,,,,,,,,,,,,,,,,,,,,,
1.7333333333333334,0.9163472652435303,0.6110771894454956,0.9912284016609192,0.895645797252655,0.8376124501228333,0.39694979786872864,0.9260188341140747,0.5990738868713379,0.2839955687522888,0.21190060675144196,0.3328949213027954,0.4161020815372467,0.4290703237056732,0.15054820477962494,0.48159581422805786,0.387011855840683,0.5565860271453857,0.2375756800174713,0.6139422059059143,0.4863983988761902,0.4584282338619232,0.41104286909103394,0.5174182653427124,0.587852418422699,0.5228568315505981,0.5340193510055542,0.6053145527839661,0.8817423582077026,0.5207409262657166,0.212961807847023,0.5691770315170288,0.4386540651321411,0.4650765657424927,0.06881587952375412,0.5051403641700745,0.2685593366622925,0.3304893672466278,0.39850133657455444,0.40323781967163086,0.5999729037284851,0.6419359445571899,0.2081335484981537,0.6910196542739868,0.4497379958629608,0.7474616765975952,0.3808996379375458,0.8053187131881714,0.5641567707061768,,,,,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,person,,,,,0.9998514652252197,0.9967824220657349,0.9998611211776733,0.9998350143432617,0.9994161128997803,0.99965500831604,0.9995442032814026,0.9990704655647278,0.9998699426651001,0.99943608045578,0.9991071820259094,0.9957428574562073,,,,,,,,,,,,,,,,,,,,,,
1.7666666666666666,0.287774920463562,0.20269902050495148,0.34039756655693054,0.41366058588027954,0.9157315492630005,0.6242245435714722,0.9946099519729614,0.9026931524276733,0.5596234202384949,0.23436394333839417,0.6144322156906128,0.48622438311576843,0.4304351210594177,0.16197457909584045,0.4819926619529724,0.37860992550849915,0.5246636271476746,0.21042078733444214,0.5721114873886108,0.45041945576667786,0.32718417048454285,0.3966526389122009,0.39976736903190613,0.6017979979515076,0.52464759349823,0.5347603559494019,0.605862557888031,0.8757250905036926,0.062898650765419,0.1637716293334961,0.10326787084341049,0.2798364758491516,0.4556730091571808,0.40917855501174927,0.517124593257904,0.5909080505371094,0.6421929597854614,0.21079948544502258,0.6897634267807007,0.4481199383735657,0.09700468182563782,0.2316882610321045,0.15831048786640167,0.4288429021835327,,,,,,,,,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,,,,,,0.9998888969421387,0.9996960163116455,0.9997349381446838,0.9997604489326477,0.9993060827255249,0.9994884729385376,0.9995108842849731,0.9955658316612244,0.9995429515838623,0.9984816908836365,0.997869610786438,,,,,,,,,,,,,,,,,,,,,,,
1.8,0.287774920463562,0.20269902050495148,0.34039756655693054,0.41366058588027954,0.9157315492630005,0.6242245435714722,0.9946099519729614,0.9026931524276733,0.5596234202384949,0.23436394333839417,0.6144322156906128,0.48622438311576843,0.4304351210594177,0.16197457909584045,0.4819926619529724,0.37860992550849915,0.5246636271476746,0.21042078733444214,0.5721114873886108,0.45041945576667786,0.32718417048454285,0.3966526389122009,0.39976736903190613,0.6017979979515076,0.52464759349823,0.5347603559494019,0.605862557888031,0.8757250905036926,0.062898650765419,0.1637716293334961,0.10326787084341049,0.2798364758491516,0.4556730091571808,0.40917855501174927,0.517124593257904,0.5909080505371094,0.6421929597854614,0.21079948544502258,0.6897634267807007,0.4481199383735657,0.09700468182563782,0.2316882610321045,0.15831048786640167,0.4288429021835327,,,,,,,,,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,person,,,,,,0.9998888969421387,0.9996960163116455,0.9997349381446838,0.9997604489326477,0.9993060827255249,0.9994884729385376,0.9995108842849731,0.9955658316612244,0.9995429515838623,0.9984816908836365,0.997869610786438,,,,,,,,,,,,,,,,,,,,,,,
1.8333333333333333,0.2910328507423401,0.202009916305542,0.34578806161880493,0.4149562120437622,0.5273107886314392,0.537272572517395,0.6093608736991882,0.877020001411438,0.5616183280944824,0.24281713366508484,0.6177866458892822,0.48768118023872375,0.9115223288536072,0.6305733323097229,0.9974631071090698,0.9065154194831848,0.10144753009080887,0.2258940488100052,0.16032396256923676,0.43059495091438293,0.4454052150249481,0.15339498221874237,0.4902593791484833,0.38062337040901184,0.8533780574798584,0.4273003041744232,0.9413818120956421,0.5928677320480347,0.5280086994171143,0.21135880053043365,0.5752208232879639,0.4470001459121704,0.637565016746521,0.06521351635456085,0.6854924559593201,0.22397805750370026,0.32122883200645447,0.39338451623916626,0.3969935178756714,0.6055105924606323,,,,,,,,,,,,,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,,,,,,,0.9998094439506531,0.9997547268867493,0.9996021389961243,0.9981933236122131,0.9980456829071045,0.9981608986854553,0.9991201758384705,0.9990414977073669,0.9996219873428345,0.9991075396537781,,,,,,,,,,,,,,,,,,,,,,,,
1.8666666666666667,0.2910328507423401,0.202009916305542,0.34578806161880493,0.4149562120437622,0.5273107886314392,0.537272572517395,0.6093608736991882,0.877020001411438,0.5616183280944824,0.24281713366508484,0.6177866458892822,0.48768118023872375,0.9115223288536072,0.6305733323097229,0.9974631071090698,0.9065154194831848,0.10144753009080887,0.2258940488100052,0.16032396256923676,0.43059495091438293,0.4454052150249481,0.15339498221874237,0.4902593791484833,0.38062337040901184,0.8533780574798584,0.4273003041744232,0.9413818120956421,0.5928677320480347,0.5280086994171143,0.21135880053043365,0.5752208232879639,0.4470001459121704,0.637565016746521,0.06521351635456085,0.6854924559593201,0.22397805750370026,0.32122883200645447,0.39338451623916626,0.3969935178756714,0.6055105924606323,,,,,,,,,,,,,,,,,,,,,,,,,person,person,person,person,person,person,person,person,person,person,,,,,,,0.9998094439506531,0.9997547268867493,0.9996021389961243,0.9981933236122131,0.9980456829071045,0.9981608986854553,0.9991201758384705,0.9990414977073669,0.9996219873428345,0.9991075396537781,,,,,,,,,,,,,,,,,,,,,,,,
